"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken"
"H5","USA","99","United States","CHN","China",2018,"Gross Imp.",1,7038292.938,0,1
"H5","USA","99","United States","CHN","China",2019,"Gross Imp.",1,8590536.544,0,1
"H5","USA","99","United States","CHN","China",2020,"Gross Imp.",1,9802363.515,0,1
"H5","USA","99","United States","CHN","China",2021,"Gross Imp.",1,9951382.1,0,1
"H5","USA","99","United States","WLD"," World",2017,"Gross Imp.",1,90992565.603,0,1
"H5","USA","99","United States","WLD"," World",2018,"Gross Imp.",1,101450434.912,0,1
"H5","USA","99","United States","WLD"," World",2019,"Gross Imp.",1,113246610.834,0,1
"H5","USA","99","United States","WLD"," World",2020,"Gross Imp.",1,102547452.199,0,1
"H5","USA","99","United States","WLD"," World",2021,"Gross Imp.",1,120528976.844,0,1
"H5","CHN","83","China","USA","United States",2020,"Gross Imp.",1,152971.153,0,1
"H5","CHN","83","China","USA","United States",2021,"Gross Imp.",1,182293.543,0,1
"H5","CHN","83","China","WLD"," World",2017,"Gross Imp.",1,1810032.719,0,1
"H5","CHN","83","China","WLD"," World",2018,"Gross Imp.",1,1940200.532,0,1
"H5","CHN","83","China","WLD"," World",2019,"Gross Imp.",1,1905150.035,0,1
"H5","CHN","83","China","WLD"," World",2020,"Gross Imp.",1,1816649.852,0,1
"H5","CHN","83","China","WLD"," World",2021,"Gross Imp.",1,2244095.75,0,1
"H5","CHN","84","China","CHN","China",2017,"Gross Imp.",1,20939897.436,0,1
"H5","CHN","84","China","CHN","China",2018,"Gross Imp.",1,24776222.733,0,1
"H5","CHN","84","China","CHN","China",2019,"Gross Imp.",1,19661854.018,0,1
"H5","CHN","84","China","CHN","China",2020,"Gross Imp.",1,18037946.405,0,1
"H5","CHN","84","China","CHN","China",2021,"Gross Imp.",1,21235002.254,0,1
"H5","CHN","84","China","USA","United States",2017,"Gross Imp.",1,16473835.909,0,1
"H5","CHN","84","China","USA","United States",2018,"Gross Imp.",1,18380411.798,0,1
"H5","CHN","84","China","USA","United States",2019,"Gross Imp.",1,17534314.371,0,1
"H5","CHN","84","China","USA","United States",2020,"Gross Imp.",1,16978664.708,0,1
"H5","CHN","84","China","USA","United States",2021,"Gross Imp.",1,19675378.28,0,1
"H5","CHN","84","China","WLD"," World",2017,"Gross Imp.",1,169532408.468,0,1
"H5","CHN","84","China","WLD"," World",2018,"Gross Imp.",1,202191235.432,0,1
"H5","CHN","84","China","WLD"," World",2019,"Gross Imp.",1,190400422.278,0,1
"H5","CHN","84","China","WLD"," World",2020,"Gross Imp.",1,192047118.444,0,1
"H5","CHN","84","China","WLD"," World",2021,"Gross Imp.",1,230992415.07,0,1
"H5","CHN","85","China","CHN","China",2017,"Gross Imp.",1,88971064.059,0,1
"H5","CHN","85","China","CHN","China",2018,"Gross Imp.",1,99712505.21,0,1
"H5","CHN","85","China","CHN","China",2019,"Gross Imp.",1,90082096.644,0,1
"H5","CHN","85","China","CHN","China",2020,"Gross Imp.",1,88627366.096,0,1
"H5","CHN","85","China","CHN","China",2021,"Gross Imp.",1,112787732.959,0,1
"H5","CHN","85","China","USA","United States",2017,"Gross Imp.",1,17388390.847,0,1
"H5","CHN","85","China","USA","United States",2018,"Gross Imp.",1,19725089.764,0,1
"H5","CHN","85","China","USA","United States",2019,"Gross Imp.",1,20232325.157,0,1
"H5","CHN","85","China","USA","United States",2020,"Gross Imp.",1,20929275.259,0,1
"H5","CHN","85","China","USA","United States",2021,"Gross Imp.",1,22492021.688,0,1
"H5","CHN","85","China","WLD"," World",2017,"Gross Imp.",1,457922455.873,0,1
"H5","CHN","85","China","WLD"," World",2018,"Gross Imp.",1,521631590.196,0,1
"H5","CHN","85","China","WLD"," World",2019,"Gross Imp.",1,497419966.768,0,1
"H5","CHN","85","China","WLD"," World",2020,"Gross Imp.",1,548420355.699,0,1
"H5","CHN","85","China","WLD"," World",2021,"Gross Imp.",1,665992040.487,0,1
"H5","CHN","86","China","CHN","China",2017,"Gross Imp.",1,4799.733,0,1
"H5","CHN","86","China","CHN","China",2018,"Gross Imp.",1,4659.044,0,1
"H5","CHN","86","China","CHN","China",2019,"Gross Imp.",1,7799.789,0,1
"H5","CHN","86","China","CHN","China",2020,"Gross Imp.",1,12962.508,0,1
"H5","CHN","86","China","CHN","China",2021,"Gross Imp.",1,32673.684,0,1
"H5","CHN","86","China","USA","United States",2017,"Gross Imp.",1,37843.443,0,1
"H5","CHN","86","China","USA","United States",2018,"Gross Imp.",1,37734.039,0,1
"H5","CHN","86","China","USA","United States",2019,"Gross Imp.",1,35876.57,0,1
"H5","CHN","86","China","USA","United States",2020,"Gross Imp.",1,19255.875,0,1
"H5","CHN","86","China","USA","United States",2021,"Gross Imp.",1,45183.912,0,1
"H5","CHN","86","China","WLD"," World",2017,"Gross Imp.",1,762788.31,0,1
"H5","CHN","86","China","WLD"," World",2018,"Gross Imp.",1,792958.66,0,1
"H5","CHN","86","China","WLD"," World",2019,"Gross Imp.",1,715240.028,0,1
"H5","CHN","86","China","WLD"," World",2020,"Gross Imp.",1,717116.902,0,1
"H5","CHN","86","China","WLD"," World",2021,"Gross Imp.",1,586977.165,0,1
"H5","CHN","87","China","CHN","China",2017,"Gross Imp.",1,105281.055,0,1
"H5","CHN","87","China","CHN","China",2018,"Gross Imp.",1,112874.542,0,1
"H5","CHN","87","China","CHN","China",2019,"Gross Imp.",1,138960.179,0,1
"H5","CHN","87","China","CHN","China",2020,"Gross Imp.",1,236989.818,0,1
"H5","CHN","87","China","CHN","China",2021,"Gross Imp.",1,296356.558,0,1
"H5","CHN","87","China","USA","United States",2017,"Gross Imp.",1,15094174.396,0,1
"H5","CHN","87","China","USA","United States",2018,"Gross Imp.",1,12624046.952,0,1
"H5","CHN","87","China","USA","United States",2019,"Gross Imp.",1,10684021.734,0,1
"H5","CHN","87","China","USA","United States",2020,"Gross Imp.",1,10887718.089,0,1
"H5","CHN","87","China","USA","United States",2021,"Gross Imp.",1,13837294.162,0,1
"H5","CHN","87","China","WLD"," World",2017,"Gross Imp.",1,79245672.137,0,1
"H5","CHN","87","China","WLD"," World",2018,"Gross Imp.",1,81519614.884,0,1
"H5","CHN","87","China","WLD"," World",2019,"Gross Imp.",1,75137221.974,0,1
"H5","CHN","87","China","WLD"," World",2020,"Gross Imp.",1,73985238.048,0,1
"H5","CHN","87","China","WLD"," World",2021,"Gross Imp.",1,86382418.522,0,1
"H5","CHN","88","China","CHN","China",2017,"Gross Imp.",1,20900.551,0,1
"H5","CHN","88","China","CHN","China",2018,"Gross Imp.",1,7962.626,0,1
"H5","CHN","88","China","CHN","China",2019,"Gross Imp.",1,8032.317,0,1
"H5","CHN","88","China","CHN","China",2020,"Gross Imp.",1,12143.947,0,1
"H5","CHN","88","China","CHN","China",2021,"Gross Imp.",1,53723.157,0,1
"H5","CHN","88","China","USA","United States",2017,"Gross Imp.",1,14063361.579,0,1
"H5","CHN","88","China","USA","United States",2018,"Gross Imp.",1,16498662.428,0,1
"H5","CHN","88","China","USA","United States",2019,"Gross Imp.",1,7128029.186,0,1
"H5","CHN","88","China","USA","United States",2020,"Gross Imp.",1,2742512.656,0,1
"H5","CHN","88","China","USA","United States",2021,"Gross Imp.",1,2180245.898,0,1
"H5","CHN","88","China","WLD"," World",2017,"Gross Imp.",1,25493484.213,0,1
"H5","CHN","88","China","WLD"," World",2018,"Gross Imp.",1,30541058.766,0,1
"H5","CHN","88","China","WLD"," World",2019,"Gross Imp.",1,19332821.303,0,1
"H5","CHN","88","China","WLD"," World",2020,"Gross Imp.",1,9400923.825,0,1
"H5","CHN","88","China","WLD"," World",2021,"Gross Imp.",1,11488338.765,0,1
"H5","CHN","89","China","CHN","China",2017,"Gross Imp.",1,445268.129,0,1
"H5","CHN","89","China","CHN","China",2018,"Gross Imp.",1,957874.851,0,1
"H5","CHN","89","China","CHN","China",2019,"Gross Imp.",1,1444645.581,0,1
"H5","CHN","89","China","CHN","China",2020,"Gross Imp.",1,1585482.36,0,1
"H5","CHN","89","China","CHN","China",2021,"Gross Imp.",1,1728982.36,0,1
"H5","CHN","89","China","USA","United States",2017,"Gross Imp.",1,35803.141,0,1
"H5","CHN","89","China","USA","United States",2018,"Gross Imp.",1,24091.365,0,1
"H5","CHN","89","China","USA","United States",2019,"Gross Imp.",1,12661.84,0,1
"H5","CHN","89","China","USA","United States",2020,"Gross Imp.",1,10867.434,0,1
"H5","CHN","89","China","USA","United States",2021,"Gross Imp.",1,29260.668,0,1
"H5","CHN","89","China","WLD"," World",2017,"Gross Imp.",1,1765833.226,0,1
"H5","CHN","89","China","WLD"," World",2018,"Gross Imp.",1,2057043.431,0,1
"H5","CHN","89","China","WLD"," World",2019,"Gross Imp.",1,2206083.59,0,1
"H5","CHN","89","China","WLD"," World",2020,"Gross Imp.",1,2477359.797,0,1
"H5","CHN","89","China","WLD"," World",2021,"Gross Imp.",1,3059925.403,0,1
"H5","CHN","90","China","CHN","China",2017,"Gross Imp.",1,9108142.463,0,1
"H5","CHN","90","China","CHN","China",2018,"Gross Imp.",1,8236715.569,0,1
"H5","CHN","90","China","CHN","China",2019,"Gross Imp.",1,7226454.648,0,1
"H5","CHN","90","China","CHN","China",2020,"Gross Imp.",1,7089382.009,0,1
"H5","CHN","90","China","CHN","China",2021,"Gross Imp.",1,6908203.005,0,1
"H5","CHN","90","China","USA","United States",2017,"Gross Imp.",1,11737990.651,0,1
"H5","CHN","90","China","USA","United States",2018,"Gross Imp.",1,13208905.855,0,1
"H5","CHN","90","China","USA","United States",2019,"Gross Imp.",1,12465629.627,0,1
"H5","CHN","90","China","USA","United States",2020,"Gross Imp.",1,12027328.174,0,1
"H5","CHN","90","China","USA","United States",2021,"Gross Imp.",1,13248835.167,0,1
"H5","CHN","90","China","WLD"," World",2017,"Gross Imp.",1,97468605.433,0,1
"H5","CHN","90","China","WLD"," World",2018,"Gross Imp.",1,102626058.041,0,1
"H5","CHN","90","China","WLD"," World",2019,"Gross Imp.",1,98708866.323,0,1
"H5","CHN","90","China","WLD"," World",2020,"Gross Imp.",1,99066911.025,0,1
"H5","CHN","90","China","WLD"," World",2021,"Gross Imp.",1,108558100.625,0,1
"H5","CHN","91","China","CHN","China",2017,"Gross Imp.",1,749252.712,0,1
"H5","CHN","91","China","CHN","China",2018,"Gross Imp.",1,763993.476,0,1
"H5","CHN","91","China","CHN","China",2019,"Gross Imp.",1,807961.252,0,1
"H5","CHN","91","China","CHN","China",2020,"Gross Imp.",1,533665.572,0,1
"H5","CHN","91","China","CHN","China",2021,"Gross Imp.",1,605562.615,0,1
"H5","CHN","91","China","USA","United States",2017,"Gross Imp.",1,2725.306,0,1
"H5","CHN","91","China","USA","United States",2018,"Gross Imp.",1,11982.025,0,1
"H5","CHN","91","China","USA","United States",2019,"Gross Imp.",1,14659.785,0,1
"H5","CHN","91","China","USA","United States",2020,"Gross Imp.",1,12409.588,0,1
"H5","CHN","91","China","USA","United States",2021,"Gross Imp.",1,11298.703,0,1
"H5","CHN","91","China","WLD"," World",2017,"Gross Imp.",1,3327457.565,0,1
"H5","CHN","91","China","WLD"," World",2018,"Gross Imp.",1,3790747.148,0,1
"H5","CHN","91","China","WLD"," World",2019,"Gross Imp.",1,4114413.492,0,1
"H5","CHN","91","China","WLD"," World",2020,"Gross Imp.",1,4468953.533,0,1
"H5","CHN","91","China","WLD"," World",2021,"Gross Imp.",1,5751495.143,0,1
"H5","CHN","92","China","CHN","China",2017,"Gross Imp.",1,9652.226,0,1
"H5","CHN","92","China","CHN","China",2018,"Gross Imp.",1,8074.179,0,1
"H5","CHN","92","China","CHN","China",2019,"Gross Imp.",1,6610.072,0,1
"H5","CHN","92","China","CHN","China",2020,"Gross Imp.",1,5056.751,0,1
"H5","CHN","92","China","CHN","China",2021,"Gross Imp.",1,6192.384,0,1
"H5","CHN","92","China","USA","United States",2017,"Gross Imp.",1,24019.306,0,1
"H5","CHN","92","China","USA","United States",2018,"Gross Imp.",1,25656.828,0,1
"H5","CHN","92","China","USA","United States",2019,"Gross Imp.",1,25577.079,0,1
"H5","CHN","92","China","USA","United States",2020,"Gross Imp.",1,22786.808,0,1
"H5","CHN","92","China","USA","United States",2021,"Gross Imp.",1,34569.341,0,1
"H5","CHN","92","China","WLD"," World",2017,"Gross Imp.",1,403360.661,0,1
"H5","CHN","92","China","WLD"," World",2018,"Gross Imp.",1,488204.363,0,1
"H5","CHN","92","China","WLD"," World",2019,"Gross Imp.",1,528476.298,0,1
"H5","CHN","92","China","WLD"," World",2020,"Gross Imp.",1,443733.421,0,1
"H5","CHN","92","China","WLD"," World",2021,"Gross Imp.",1,571284.275,0,1
"H5","CHN","93","China","CHN","China",2017,"Gross Imp.",1,60.769,0,1
"H5","CHN","93","China","CHN","China",2018,"Gross Imp.",1,24.949,0,1
"H5","CHN","93","China","CHN","China",2019,"Gross Imp.",1,100.533,0,1
"H5","CHN","93","China","CHN","China",2020,"Gross Imp.",1,15.042,0,1
"H5","CHN","93","China","CHN","China",2021,"Gross Imp.",1,19.828,0,1
"H5","CHN","93","China","USA","United States",2017,"Gross Imp.",1,1357.022,0,1
"H5","CHN","93","China","USA","United States",2018,"Gross Imp.",1,814.517,0,1
"H5","CHN","93","China","USA","United States",2019,"Gross Imp.",1,455.656,0,1
"H5","CHN","93","China","USA","United States",2020,"Gross Imp.",1,290.369,0,1
"H5","CHN","93","China","USA","United States",2021,"Gross Imp.",1,309.894,0,1
"H5","CHN","93","China","WLD"," World",2017,"Gross Imp.",1,7072.914,0,1
"H5","CHN","93","China","WLD"," World",2018,"Gross Imp.",1,8448.96,0,1
"H5","CHN","93","China","WLD"," World",2019,"Gross Imp.",1,10250.449,0,1
"H5","CHN","93","China","WLD"," World",2020,"Gross Imp.",1,10554.848,0,1
"H5","CHN","93","China","WLD"," World",2021,"Gross Imp.",1,7602.383,0,1
"H5","CHN","94","China","CHN","China",2017,"Gross Imp.",1,152942.549,0,1
"H5","CHN","94","China","CHN","China",2018,"Gross Imp.",1,146120.4,0,1
"H5","CHN","94","China","CHN","China",2019,"Gross Imp.",1,137479.507,0,1
"H5","CHN","94","China","CHN","China",2020,"Gross Imp.",1,131933.934,0,1
"H5","CHN","94","China","CHN","China",2021,"Gross Imp.",1,118367.693,0,1
"H5","CHN","94","China","USA","United States",2017,"Gross Imp.",1,271776.269,0,1
"H5","CHN","94","China","USA","United States",2018,"Gross Imp.",1,336092.196,0,1
"H5","CHN","94","China","USA","United States",2019,"Gross Imp.",1,259139.938,0,1
"H5","CHN","94","China","USA","United States",2020,"Gross Imp.",1,175614.473,0,1
"H5","CHN","94","China","USA","United States",2021,"Gross Imp.",1,181777.799,0,1
"H5","CHN","94","China","WLD"," World",2017,"Gross Imp.",1,3700688.801,0,1
"H5","CHN","94","China","WLD"," World",2018,"Gross Imp.",1,3968843.16,0,1
"H5","CHN","94","China","WLD"," World",2019,"Gross Imp.",1,3522346.682,0,1
"H5","CHN","94","China","WLD"," World",2020,"Gross Imp.",1,2900282.81,0,1
"H5","CHN","94","China","WLD"," World",2021,"Gross Imp.",1,3168739.13,0,1
"H5","CHN","95","China","CHN","China",2017,"Gross Imp.",1,595588.458,0,1
"H5","CHN","95","China","CHN","China",2018,"Gross Imp.",1,552566.011,0,1
"H5","CHN","95","China","CHN","China",2019,"Gross Imp.",1,649330.451,0,1
"H5","CHN","95","China","CHN","China",2020,"Gross Imp.",1,645157.905,0,1
"H5","CHN","95","China","CHN","China",2021,"Gross Imp.",1,901323.046,0,1
"H5","CHN","95","China","USA","United States",2017,"Gross Imp.",1,170370.77,0,1
"H5","CHN","95","China","USA","United States",2018,"Gross Imp.",1,188838.69,0,1
"H5","CHN","95","China","USA","United States",2019,"Gross Imp.",1,205344.682,0,1
"H5","CHN","95","China","USA","United States",2020,"Gross Imp.",1,181658.316,0,1
"H5","CHN","95","China","USA","United States",2021,"Gross Imp.",1,132126.209,0,1
"H5","CHN","95","China","WLD"," World",2017,"Gross Imp.",1,2030334.575,0,1
"H5","CHN","95","China","WLD"," World",2018,"Gross Imp.",1,2108906.431,0,1
"H5","CHN","95","China","WLD"," World",2019,"Gross Imp.",1,2527927.039,0,1
"H5","CHN","95","China","WLD"," World",2020,"Gross Imp.",1,2304580.116,0,1
"H5","CHN","95","China","WLD"," World",2021,"Gross Imp.",1,2985459.908,0,1
"H5","CHN","96","China","CHN","China",2017,"Gross Imp.",1,156406.206,0,1
"H5","CHN","96","China","CHN","China",2018,"Gross Imp.",1,171741.113,0,1
"H5","CHN","96","China","CHN","China",2019,"Gross Imp.",1,156445.272,0,1
"H5","CHN","96","China","CHN","China",2020,"Gross Imp.",1,120745.369,0,1
"H5","CHN","96","China","CHN","China",2021,"Gross Imp.",1,150266.405,0,1
"H5","CHN","96","China","USA","United States",2017,"Gross Imp.",1,95210.485,0,1
"H5","CHN","96","China","USA","United States",2018,"Gross Imp.",1,103611.02,0,1
"H5","CHN","96","China","USA","United States",2019,"Gross Imp.",1,104345.9,0,1
"H5","CHN","96","China","USA","United States",2020,"Gross Imp.",1,100147.004,0,1
"H5","CHN","96","China","USA","United States",2021,"Gross Imp.",1,100089.061,0,1
"H5","CHN","96","China","WLD"," World",2017,"Gross Imp.",1,2633976.198,0,1
"H5","CHN","96","China","WLD"," World",2018,"Gross Imp.",1,2591564.083,0,1
"H5","CHN","96","China","WLD"," World",2019,"Gross Imp.",1,2360410.792,0,1
"H5","CHN","96","China","WLD"," World",2020,"Gross Imp.",1,1898933.691,0,1
"H5","CHN","96","China","WLD"," World",2021,"Gross Imp.",1,2047025.723,0,1
"H5","CHN","97","China","CHN","China",2017,"Gross Imp.",1,19266.404,0,1
"H5","CHN","97","China","CHN","China",2018,"Gross Imp.",1,59356.577,0,1
"H5","CHN","97","China","CHN","China",2019,"Gross Imp.",1,528861.329,0,1
"H5","CHN","97","China","CHN","China",2020,"Gross Imp.",1,381438.943,0,1
"H5","CHN","97","China","CHN","China",2021,"Gross Imp.",1,903230.959,0,1
"H5","CHN","97","China","USA","United States",2017,"Gross Imp.",1,10658.426,0,1
"H5","CHN","97","China","USA","United States",2018,"Gross Imp.",1,26946.406,0,1
"H5","CHN","97","China","USA","United States",2019,"Gross Imp.",1,63404.519,0,1
"H5","CHN","97","China","USA","United States",2020,"Gross Imp.",1,45391.526,0,1
"H5","CHN","97","China","USA","United States",2021,"Gross Imp.",1,533724.557,0,1
"H5","CHN","97","China","WLD"," World",2017,"Gross Imp.",1,76640,0,1
"H5","CHN","97","China","WLD"," World",2018,"Gross Imp.",1,173437.281,0,1
"H5","CHN","97","China","WLD"," World",2019,"Gross Imp.",1,840516.965,0,1
"H5","CHN","97","China","WLD"," World",2020,"Gross Imp.",1,669275.419,0,1
"H5","CHN","97","China","WLD"," World",2021,"Gross Imp.",1,2455065.471,0,1
"H5","CHN","99","China","CHN","China",2017,"Gross Imp.",1,168369.616,0,1
"H5","CHN","99","China","CHN","China",2018,"Gross Imp.",1,89403.395,0,1
"H5","CHN","99","China","CHN","China",2019,"Gross Imp.",1,60654.001,0,1
"H5","CHN","99","China","CHN","China",2020,"Gross Imp.",1,67680.695,0,1
"H5","CHN","99","China","CHN","China",2021,"Gross Imp.",1,128159.87,0,1
"H5","CHN","99","China","USA","United States",2017,"Gross Imp.",1,744754.9,0,1
"H5","CHN","99","China","USA","United States",2018,"Gross Imp.",1,376791.602,0,1
"H5","CHN","99","China","USA","United States",2019,"Gross Imp.",1,641999.347,0,1
"H5","CHN","99","China","USA","United States",2020,"Gross Imp.",1,604683.415,0,1
"H5","CHN","99","China","USA","United States",2021,"Gross Imp.",1,717614.631,0,1
"H5","CHN","99","China","WLD"," World",2017,"Gross Imp.",1,14685080.24,0,1
"H5","CHN","99","China","WLD"," World",2018,"Gross Imp.",1,13335402.847,0,1
"H5","CHN","99","China","WLD"," World",2019,"Gross Imp.",1,14911816.984,0,1
"H5","CHN","99","China","WLD"," World",2020,"Gross Imp.",1,10906754.656,0,1
"H5","CHN","99","China","WLD"," World",2021,"Gross Imp.",1,13131254.024,0,1
"H5","USA","01","United States","CHN","China",2017,"Gross Imp.",1,36327.64,0,1
"H5","USA","01","United States","CHN","China",2018,"Gross Imp.",1,46352.348,0,1
"H5","USA","01","United States","CHN","China",2019,"Gross Imp.",1,37690.937,0,1
"H5","USA","01","United States","CHN","China",2020,"Gross Imp.",1,3113.059,0,1
"H5","USA","01","United States","CHN","China",2021,"Gross Imp.",1,4811.968,0,1
"H5","USA","01","United States","WLD"," World",2017,"Gross Imp.",1,2845110.677,0,1
"H5","USA","01","United States","WLD"," World",2018,"Gross Imp.",1,2783132.644,0,1
"H5","USA","01","United States","WLD"," World",2019,"Gross Imp.",1,3047602.381,0,1
"H5","USA","01","United States","WLD"," World",2020,"Gross Imp.",1,2960871.121,0,1
"H5","USA","01","United States","WLD"," World",2021,"Gross Imp.",1,3353883.591,0,1
"H5","USA","02","United States","CHN","China",2017,"Gross Imp.",1,16583.287,0,1
"H5","USA","02","United States","CHN","China",2018,"Gross Imp.",1,16932.695,0,1
"H5","USA","02","United States","CHN","China",2019,"Gross Imp.",1,9796.219,0,1
"H5","USA","02","United States","CHN","China",2020,"Gross Imp.",1,8347.027,0,1
"H5","USA","02","United States","CHN","China",2021,"Gross Imp.",1,9395.457,0,1
"H5","USA","02","United States","WLD"," World",2017,"Gross Imp.",1,8203505.526,0,1
"H5","USA","02","United States","WLD"," World",2018,"Gross Imp.",1,8427160.832,0,1
"H5","USA","02","United States","WLD"," World",2019,"Gross Imp.",1,8764365.118,0,1
"H5","USA","02","United States","WLD"," World",2020,"Gross Imp.",1,9455097.419,0,1
"H5","USA","02","United States","WLD"," World",2021,"Gross Imp.",1,11995695.705,0,1
"H5","USA","03","United States","CHN","China",2017,"Gross Imp.",1,2025938.616,0,1
"H5","USA","03","United States","CHN","China",2018,"Gross Imp.",1,2101476.6,0,1
"H5","USA","03","United States","CHN","China",2019,"Gross Imp.",1,1554253.752,0,1
"H5","USA","03","United States","CHN","China",2020,"Gross Imp.",1,1431244.024,0,1
"H5","USA","03","United States","CHN","China",2021,"Gross Imp.",1,1468545.303,0,1
"H5","USA","03","United States","WLD"," World",2017,"Gross Imp.",1,17901328.287,0,1
"H5","USA","03","United States","WLD"," World",2018,"Gross Imp.",1,18516223.156,0,1
"H5","USA","03","United States","WLD"," World",2019,"Gross Imp.",1,18501028.398,0,1
"H5","USA","03","United States","WLD"," World",2020,"Gross Imp.",1,17538349.771,0,1
"H5","USA","03","United States","WLD"," World",2021,"Gross Imp.",1,23683287.74,0,1
"H5","USA","04","United States","CHN","China",2017,"Gross Imp.",1,12813.592,0,1
"H5","USA","04","United States","CHN","China",2018,"Gross Imp.",1,26021.029,0,1
"H5","USA","04","United States","CHN","China",2019,"Gross Imp.",1,22984.226,0,1
"H5","USA","04","United States","CHN","China",2020,"Gross Imp.",1,10787.504,0,1
"H5","USA","04","United States","CHN","China",2021,"Gross Imp.",1,9176.994,0,1
"H5","USA","04","United States","WLD"," World",2017,"Gross Imp.",1,2601547.958,0,1
"H5","USA","04","United States","WLD"," World",2018,"Gross Imp.",1,2707049.764,0,1
"H5","USA","04","United States","WLD"," World",2019,"Gross Imp.",1,2788670.323,0,1
"H5","USA","04","United States","WLD"," World",2020,"Gross Imp.",1,2704773.889,0,1
"H5","USA","04","United States","WLD"," World",2021,"Gross Imp.",1,3298344.177,0,1
"H5","USA","05","United States","CHN","China",2017,"Gross Imp.",1,453688.881,0,1
"H5","USA","05","United States","CHN","China",2018,"Gross Imp.",1,463002.095,0,1
"H5","USA","05","United States","CHN","China",2019,"Gross Imp.",1,265362.178,0,1
"H5","USA","05","United States","CHN","China",2020,"Gross Imp.",1,161644.438,0,1
"H5","USA","05","United States","CHN","China",2021,"Gross Imp.",1,226297.895,0,1
"H5","USA","05","United States","WLD"," World",2017,"Gross Imp.",1,1112500.054,0,1
"H5","USA","05","United States","WLD"," World",2018,"Gross Imp.",1,1179711.487,0,1
"H5","USA","05","United States","WLD"," World",2019,"Gross Imp.",1,1064785.61,0,1
"H5","USA","05","United States","WLD"," World",2020,"Gross Imp.",1,989023.616,0,1
"H5","USA","05","United States","WLD"," World",2021,"Gross Imp.",1,1192051.235,0,1
"H5","USA","06","United States","CHN","China",2017,"Gross Imp.",1,57871.663,0,1
"H5","USA","06","United States","CHN","China",2018,"Gross Imp.",1,76783.378,0,1
"H5","USA","06","United States","CHN","China",2019,"Gross Imp.",1,78226.28,0,1
"H5","USA","06","United States","CHN","China",2020,"Gross Imp.",1,71210.065,0,1
"H5","USA","06","United States","CHN","China",2021,"Gross Imp.",1,111957.528,0,1
"H5","USA","06","United States","WLD"," World",2017,"Gross Imp.",1,2277650.397,0,1
"H5","USA","06","United States","WLD"," World",2018,"Gross Imp.",1,2435235.786,0,1
"H5","USA","06","United States","WLD"," World",2019,"Gross Imp.",1,2585839.73,0,1
"H5","USA","06","United States","WLD"," World",2020,"Gross Imp.",1,2560641.889,0,1
"H5","USA","06","United States","WLD"," World",2021,"Gross Imp.",1,3562677.662,0,1
"H5","USA","07","United States","CHN","China",2017,"Gross Imp.",1,471596.602,0,1
"H5","USA","07","United States","CHN","China",2018,"Gross Imp.",1,436964.122,0,1
"H5","USA","07","United States","CHN","China",2019,"Gross Imp.",1,351886.824,0,1
"H5","USA","07","United States","CHN","China",2020,"Gross Imp.",1,345532.077,0,1
"H5","USA","07","United States","CHN","China",2021,"Gross Imp.",1,375060.004,0,1
"H5","USA","07","United States","WLD"," World",2017,"Gross Imp.",1,10287827.032,0,1
"H5","USA","07","United States","WLD"," World",2018,"Gross Imp.",1,10935876.086,0,1
"H5","USA","07","United States","WLD"," World",2019,"Gross Imp.",1,11487648.815,0,1
"H5","USA","07","United States","WLD"," World",2020,"Gross Imp.",1,12787129.748,0,1
"H5","USA","07","United States","WLD"," World",2021,"Gross Imp.",1,13488094.814,0,1
"H5","USA","08","United States","CHN","China",2017,"Gross Imp.",1,158642.845,0,1
"H5","USA","08","United States","CHN","China",2018,"Gross Imp.",1,197901.145,0,1
"H5","USA","08","United States","CHN","China",2019,"Gross Imp.",1,144726.595,0,1
"H5","USA","08","United States","CHN","China",2020,"Gross Imp.",1,144567.564,0,1
"H5","USA","08","United States","CHN","China",2021,"Gross Imp.",1,160324.115,0,1
"H5","USA","08","United States","WLD"," World",2017,"Gross Imp.",1,18097735.056,0,1
"H5","USA","08","United States","WLD"," World",2018,"Gross Imp.",1,18911887.036,0,1
"H5","USA","08","United States","WLD"," World",2019,"Gross Imp.",1,19547138.268,0,1
"H5","USA","08","United States","WLD"," World",2020,"Gross Imp.",1,19474513.771,0,1
"H5","USA","08","United States","WLD"," World",2021,"Gross Imp.",1,22231605.582,0,1
"H5","USA","09","United States","CHN","China",2017,"Gross Imp.",1,297466.745,0,1
"H5","USA","09","United States","CHN","China",2018,"Gross Imp.",1,296483.997,0,1
"H5","USA","09","United States","CHN","China",2019,"Gross Imp.",1,285074.082,0,1
"H5","USA","09","United States","CHN","China",2020,"Gross Imp.",1,237912.856,0,1
"H5","USA","09","United States","CHN","China",2021,"Gross Imp.",1,263493.023,0,1
"H5","USA","09","United States","WLD"," World",2017,"Gross Imp.",1,8661637.017,0,1
"H5","USA","09","United States","WLD"," World",2018,"Gross Imp.",1,8029704.205,0,1
"H5","USA","09","United States","WLD"," World",2019,"Gross Imp.",1,8055220.402,0,1
"H5","USA","09","United States","WLD"," World",2020,"Gross Imp.",1,7899993.718,0,1
"H5","USA","09","United States","WLD"," World",2021,"Gross Imp.",1,9438594.423,0,1
"H5","USA","10","United States","CHN","China",2017,"Gross Imp.",1,11744.807,0,1
