"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H5","USA","03","United States","WLD"," World",2018,"Gross Exp.",2,5252381.408
"H5","USA","03","United States","WLD"," World",2018,"Gross Imp.",1,18516223.156
"H5","USA","03","United States","WLD"," World",2019,"Gross Exp.",2,4878738.063
"H5","USA","03","United States","WLD"," World",2019,"Gross Imp.",1,18501028.398
"H5","USA","03","United States","WLD"," World",2020,"Gross Exp.",2,4007582.849
"H5","USA","03","United States","WLD"," World",2020,"Gross Imp.",1,17538349.771
"H5","USA","03","United States","WLD"," World",2021,"Gross Exp.",2,4861823.031
"H5","USA","03","United States","WLD"," World",2021,"Gross Imp.",1,23683287.74
"H5","USA","04","United States","CHN","China",2017,"Gross Exp.",2,407705.787
"H5","USA","04","United States","CHN","China",2017,"Gross Imp.",1,12813.592
"H5","USA","04","United States","CHN","China",2018,"Gross Exp.",2,314613.472
"H5","USA","04","United States","CHN","China",2018,"Gross Imp.",1,26021.029
"H5","USA","04","United States","CHN","China",2019,"Gross Exp.",2,188649.316
"H5","USA","04","United States","CHN","China",2019,"Gross Imp.",1,22984.226
"H5","USA","04","United States","CHN","China",2020,"Gross Exp.",2,329286.606
"H5","USA","04","United States","CHN","China",2020,"Gross Imp.",1,10787.504
"H5","USA","04","United States","CHN","China",2021,"Gross Exp.",2,491600.939
"H5","USA","04","United States","CHN","China",2021,"Gross Imp.",1,9176.994
"H5","USA","04","United States","WLD"," World",2017,"Gross Exp.",2,4476532.144
"H5","USA","04","United States","WLD"," World",2017,"Gross Imp.",1,2601547.958
"H5","USA","04","United States","WLD"," World",2018,"Gross Exp.",2,4620096.284
"H5","USA","04","United States","WLD"," World",2018,"Gross Imp.",1,2707049.764
"H5","USA","04","United States","WLD"," World",2019,"Gross Exp.",2,4968490.48
"H5","USA","04","United States","WLD"," World",2019,"Gross Imp.",1,2788670.323
"H5","USA","04","United States","WLD"," World",2020,"Gross Exp.",2,5428232.667
"H5","USA","04","United States","WLD"," World",2020,"Gross Imp.",1,2704773.889
"H5","USA","04","United States","WLD"," World",2021,"Gross Exp.",2,6528800.828
"H5","USA","04","United States","WLD"," World",2021,"Gross Imp.",1,3298344.177
"H5","USA","05","United States","CHN","China",2017,"Gross Exp.",2,267390.973
"H5","USA","05","United States","CHN","China",2017,"Gross Imp.",1,453688.881
"H5","USA","05","United States","CHN","China",2018,"Gross Exp.",2,317097.034
"H5","USA","05","United States","CHN","China",2018,"Gross Imp.",1,463002.095
"H5","USA","05","United States","CHN","China",2019,"Gross Exp.",2,295976.684
"H5","USA","05","United States","CHN","China",2019,"Gross Imp.",1,265362.178
"H5","USA","05","United States","CHN","China",2020,"Gross Exp.",2,286780.245
"H5","USA","05","United States","CHN","China",2020,"Gross Imp.",1,161644.438
"H5","USA","05","United States","CHN","China",2021,"Gross Exp.",2,318772.959
"H5","USA","05","United States","CHN","China",2021,"Gross Imp.",1,226297.895
"H5","USA","05","United States","WLD"," World",2017,"Gross Exp.",2,1150732.378
"H5","USA","05","United States","WLD"," World",2017,"Gross Imp.",1,1112500.054
"H5","USA","05","United States","WLD"," World",2018,"Gross Exp.",2,1302377.449
"H5","USA","05","United States","WLD"," World",2018,"Gross Imp.",1,1179711.487
"H5","USA","05","United States","WLD"," World",2019,"Gross Exp.",2,1302610.431
"H5","USA","05","United States","WLD"," World",2019,"Gross Imp.",1,1064785.61
"H5","USA","05","United States","WLD"," World",2020,"Gross Exp.",2,1149087.066
"H5","USA","05","United States","WLD"," World",2020,"Gross Imp.",1,989023.616
"H5","USA","05","United States","WLD"," World",2021,"Gross Exp.",2,1243700.11
"H5","USA","05","United States","WLD"," World",2021,"Gross Imp.",1,1192051.235
"H5","USA","06","United States","CHN","China",2017,"Gross Exp.",2,4476.338
"H5","USA","06","United States","CHN","China",2017,"Gross Imp.",1,57871.663
"H5","USA","06","United States","CHN","China",2018,"Gross Exp.",2,4578.705
"H5","USA","06","United States","CHN","China",2018,"Gross Imp.",1,76783.378
"H5","USA","06","United States","CHN","China",2019,"Gross Exp.",2,5416.79
"H5","USA","06","United States","CHN","China",2019,"Gross Imp.",1,78226.28
"H5","USA","06","United States","CHN","China",2020,"Gross Exp.",2,6104.603
"H5","USA","06","United States","CHN","China",2020,"Gross Imp.",1,71210.065
"H5","USA","06","United States","CHN","China",2021,"Gross Exp.",2,7187.325
"H5","USA","06","United States","CHN","China",2021,"Gross Imp.",1,111957.528
"H5","USA","06","United States","WLD"," World",2017,"Gross Exp.",2,447218.663
"H5","USA","06","United States","WLD"," World",2017,"Gross Imp.",1,2277650.397
"H5","USA","06","United States","WLD"," World",2018,"Gross Exp.",2,460216.41
"H5","USA","06","United States","WLD"," World",2018,"Gross Imp.",1,2435235.786
"H5","USA","06","United States","WLD"," World",2019,"Gross Exp.",2,456032.869
"H5","USA","06","United States","WLD"," World",2019,"Gross Imp.",1,2585839.73
"H5","USA","06","United States","WLD"," World",2020,"Gross Exp.",2,427537.765
"H5","USA","06","United States","WLD"," World",2020,"Gross Imp.",1,2560641.889
"H5","USA","06","United States","WLD"," World",2021,"Gross Exp.",2,518622.728
"H5","USA","06","United States","WLD"," World",2021,"Gross Imp.",1,3562677.662
"H5","USA","07","United States","CHN","China",2017,"Gross Exp.",2,47574.169
"H5","USA","07","United States","CHN","China",2017,"Gross Imp.",1,471596.602
"H5","USA","07","United States","CHN","China",2018,"Gross Exp.",2,33885.254
"H5","USA","07","United States","CHN","China",2018,"Gross Imp.",1,436964.122
"H5","USA","07","United States","CHN","China",2019,"Gross Exp.",2,31410.509
"H5","USA","07","United States","CHN","China",2019,"Gross Imp.",1,351886.824
"H5","USA","07","United States","CHN","China",2020,"Gross Exp.",2,80261.14
"H5","USA","07","United States","CHN","China",2020,"Gross Imp.",1,345532.077
"H5","USA","07","United States","CHN","China",2021,"Gross Exp.",2,45184.175
"H5","USA","07","United States","CHN","China",2021,"Gross Imp.",1,375060.004
"H5","USA","07","United States","WLD"," World",2017,"Gross Exp.",2,4785985.657
"H5","USA","07","United States","WLD"," World",2017,"Gross Imp.",1,10287827.032
"H5","USA","07","United States","WLD"," World",2018,"Gross Exp.",2,4504136.232
"H5","USA","07","United States","WLD"," World",2018,"Gross Imp.",1,10935876.086
"H5","USA","07","United States","WLD"," World",2019,"Gross Exp.",2,4685873.384
"H5","USA","07","United States","WLD"," World",2019,"Gross Imp.",1,11487648.815
"H5","USA","07","United States","WLD"," World",2020,"Gross Exp.",2,4833303.738
"H5","USA","07","United States","WLD"," World",2020,"Gross Imp.",1,12787129.748
"H5","USA","07","United States","WLD"," World",2021,"Gross Exp.",2,4912059.424
"H5","USA","07","United States","WLD"," World",2021,"Gross Imp.",1,13488094.814
"H5","USA","08","United States","CHN","China",2017,"Gross Exp.",2,489100.247
"H5","USA","08","United States","CHN","China",2017,"Gross Imp.",1,158642.845
"H5","USA","08","United States","CHN","China",2018,"Gross Exp.",2,450938.2
"H5","USA","08","United States","CHN","China",2018,"Gross Imp.",1,197901.145
"H5","USA","08","United States","CHN","China",2019,"Gross Exp.",2,728821.863
"H5","USA","08","United States","CHN","China",2019,"Gross Imp.",1,144726.595
"H5","USA","08","United States","CHN","China",2020,"Gross Exp.",2,838914.774
"H5","USA","08","United States","CHN","China",2020,"Gross Imp.",1,144567.564
"H5","USA","08","United States","CHN","China",2021,"Gross Exp.",2,1008010.921
"H5","USA","08","United States","CHN","China",2021,"Gross Imp.",1,160324.115
"H5","USA","08","United States","WLD"," World",2017,"Gross Exp.",2,14876929.501
"H5","USA","08","United States","WLD"," World",2017,"Gross Imp.",1,18097735.056
"H5","USA","08","United States","WLD"," World",2018,"Gross Exp.",2,14694470.156
"H5","USA","08","United States","WLD"," World",2018,"Gross Imp.",1,18911887.036
"H5","USA","08","United States","WLD"," World",2019,"Gross Exp.",2,15089573.112
"H5","USA","08","United States","WLD"," World",2019,"Gross Imp.",1,19547138.268
"H5","USA","08","United States","WLD"," World",2020,"Gross Exp.",2,14304773.773
"H5","USA","08","United States","WLD"," World",2020,"Gross Imp.",1,19474513.771
"H5","USA","08","United States","WLD"," World",2021,"Gross Exp.",2,15095294.94
"H5","USA","08","United States","WLD"," World",2021,"Gross Imp.",1,22231605.582
"H5","USA","09","United States","CHN","China",2017,"Gross Exp.",2,22197.144
"H5","USA","09","United States","CHN","China",2017,"Gross Imp.",1,297466.745
"H5","USA","09","United States","CHN","China",2018,"Gross Exp.",2,29303.442
"H5","USA","09","United States","CHN","China",2018,"Gross Imp.",1,296483.997
"H5","USA","09","United States","CHN","China",2019,"Gross Exp.",2,19401.275
"H5","USA","09","United States","CHN","China",2019,"Gross Imp.",1,285074.082
"H5","USA","09","United States","CHN","China",2020,"Gross Exp.",2,16892.216
"H5","USA","09","United States","CHN","China",2020,"Gross Imp.",1,237912.856
"H5","USA","09","United States","CHN","China",2021,"Gross Exp.",2,14445.14
"H5","USA","09","United States","CHN","China",2021,"Gross Imp.",1,263493.023
"H5","USA","09","United States","WLD"," World",2017,"Gross Exp.",2,1170121.74
"H5","USA","09","United States","WLD"," World",2017,"Gross Imp.",1,8661637.017
"H5","USA","09","United States","WLD"," World",2018,"Gross Exp.",2,1150181.322
"H5","USA","09","United States","WLD"," World",2018,"Gross Imp.",1,8029704.205
"H5","USA","09","United States","WLD"," World",2019,"Gross Exp.",2,1095156.578
"H5","USA","09","United States","WLD"," World",2019,"Gross Imp.",1,8055220.402
"H5","USA","09","United States","WLD"," World",2020,"Gross Exp.",2,1043959.584
"H5","USA","09","United States","WLD"," World",2020,"Gross Imp.",1,7899993.718
"H5","USA","09","United States","WLD"," World",2021,"Gross Exp.",2,1095863.424
"H5","USA","09","United States","WLD"," World",2021,"Gross Imp.",1,9438594.423
"H5","USA","10","United States","CHN","China",2017,"Gross Exp.",2,1348224.373
"H5","USA","10","United States","CHN","China",2017,"Gross Imp.",1,11744.807
"H5","USA","10","United States","CHN","China",2018,"Gross Exp.",2,688845.363
"H5","USA","10","United States","CHN","China",2018,"Gross Imp.",1,31815.458
"H5","USA","10","United States","CHN","China",2019,"Gross Exp.",2,305471.153
"H5","USA","10","United States","CHN","China",2019,"Gross Imp.",1,24778.325
"H5","USA","10","United States","CHN","China",2020,"Gross Exp.",2,2931432.337
"H5","USA","10","United States","CHN","China",2020,"Gross Imp.",1,26519.607
"H5","USA","10","United States","CHN","China",2021,"Gross Exp.",2,7768771.305
"H5","USA","10","United States","CHN","China",2021,"Gross Imp.",1,26324.525
"H5","USA","10","United States","WLD"," World",2017,"Gross Exp.",2,18594946.549
"H5","USA","10","United States","WLD"," World",2017,"Gross Imp.",1,2466772.215
"H5","USA","10","United States","WLD"," World",2018,"Gross Exp.",2,21028435.347
"H5","USA","10","United States","WLD"," World",2018,"Gross Imp.",1,2699593.929
"H5","USA","10","United States","WLD"," World",2019,"Gross Exp.",2,16881208.771
"H5","USA","10","United States","WLD"," World",2019,"Gross Imp.",1,2476832.082
"H5","USA","10","United States","WLD"," World",2020,"Gross Exp.",2,19342931.35
"H5","USA","10","United States","WLD"," World",2020,"Gross Imp.",1,2692710.193
"H5","USA","10","United States","WLD"," World",2021,"Gross Exp.",2,30546208.516
"H5","USA","10","United States","WLD"," World",2021,"Gross Imp.",1,2376027.357
"H5","USA","11","United States","CHN","China",2017,"Gross Exp.",2,9737.492
"H5","USA","11","United States","CHN","China",2017,"Gross Imp.",1,49905.634
"H5","USA","11","United States","CHN","China",2018,"Gross Exp.",2,8164.591
"H5","USA","11","United States","CHN","China",2018,"Gross Imp.",1,67539.85
"H5","USA","11","United States","CHN","China",2019,"Gross Exp.",2,7971.042
"H5","USA","11","United States","CHN","China",2019,"Gross Imp.",1,44577.794
"H5","USA","11","United States","CHN","China",2020,"Gross Exp.",2,6739.217
"H5","USA","11","United States","CHN","China",2020,"Gross Imp.",1,55362.409
"H5","USA","11","United States","CHN","China",2021,"Gross Exp.",2,6738.418
"H5","USA","11","United States","CHN","China",2021,"Gross Imp.",1,55422.642
"H5","USA","11","United States","WLD"," World",2017,"Gross Exp.",2,912452.386
"H5","USA","11","United States","WLD"," World",2017,"Gross Imp.",1,1740672.917
"H5","USA","11","United States","WLD"," World",2018,"Gross Exp.",2,916868.438
"H5","USA","11","United States","WLD"," World",2018,"Gross Imp.",1,2021097.452
"H5","USA","11","United States","WLD"," World",2019,"Gross Exp.",2,950485.146
"H5","USA","11","United States","WLD"," World",2019,"Gross Imp.",1,2032297.286
"H5","USA","11","United States","WLD"," World",2020,"Gross Exp.",2,965511.262
"H5","USA","11","United States","WLD"," World",2020,"Gross Imp.",1,2022167.47
"H5","USA","11","United States","WLD"," World",2021,"Gross Exp.",2,1057224.195
"H5","USA","11","United States","WLD"," World",2021,"Gross Imp.",1,2301069.871
"H5","USA","12","United States","CHN","China",2017,"Gross Exp.",2,12840507.96
"H5","USA","12","United States","CHN","China",2017,"Gross Imp.",1,272733.234
"H5","USA","12","United States","CHN","China",2018,"Gross Exp.",2,3665190.511
"H5","USA","12","United States","CHN","China",2018,"Gross Imp.",1,293999.115
"H5","USA","12","United States","CHN","China",2019,"Gross Exp.",2,8541199.407
"H5","USA","12","United States","CHN","China",2019,"Gross Imp.",1,153745.958
"H5","USA","12","United States","CHN","China",2020,"Gross Exp.",2,15030173.341
"H5","USA","12","United States","CHN","China",2020,"Gross Imp.",1,169700.211
"H5","USA","12","United States","CHN","China",2021,"Gross Exp.",2,15040948.583
"H5","USA","12","United States","CHN","China",2021,"Gross Imp.",1,190498.821
"H5","USA","12","United States","WLD"," World",2017,"Gross Exp.",2,26386370.056
"H5","USA","12","United States","WLD"," World",2017,"Gross Imp.",1,2454282.739
"H5","USA","12","United States","WLD"," World",2018,"Gross Exp.",2,22421639.682
"H5","USA","12","United States","WLD"," World",2018,"Gross Imp.",1,2528637.833
"H5","USA","12","United States","WLD"," World",2019,"Gross Exp.",2,23892194.909
"H5","USA","12","United States","WLD"," World",2019,"Gross Imp.",1,2399357.061
"H5","USA","12","United States","WLD"," World",2020,"Gross Exp.",2,31104237.586
"H5","USA","12","United States","WLD"," World",2020,"Gross Imp.",1,2519553.293
"H5","USA","12","United States","WLD"," World",2021,"Gross Exp.",2,33061730.203
"H5","USA","12","United States","WLD"," World",2021,"Gross Imp.",1,2906548.383
"H5","USA","13","United States","CHN","China",2017,"Gross Exp.",2,39065.192
"H5","USA","13","United States","CHN","China",2017,"Gross Imp.",1,239400.009
"H5","USA","13","United States","CHN","China",2018,"Gross Exp.",2,46128.879
"H5","USA","13","United States","CHN","China",2018,"Gross Imp.",1,266559.158
"H5","USA","13","United States","CHN","China",2019,"Gross Exp.",2,36895.255
"H5","USA","13","United States","CHN","China",2019,"Gross Imp.",1,283267.109
"H5","USA","13","United States","CHN","China",2020,"Gross Exp.",2,34300.996
"H5","USA","13","United States","CHN","China",2020,"Gross Imp.",1,299146.574
"H5","USA","13","United States","CHN","China",2021,"Gross Exp.",2,43047.579
"H5","USA","13","United States","CHN","China",2021,"Gross Imp.",1,328096.667
"H5","USA","13","United States","WLD"," World",2017,"Gross Exp.",2,562105.44
"H5","USA","13","United States","WLD"," World",2017,"Gross Imp.",1,1510289.451
"H5","USA","13","United States","WLD"," World",2018,"Gross Exp.",2,690312.061
"H5","USA","13","United States","WLD"," World",2018,"Gross Imp.",1,1667036.255
"H5","USA","13","United States","WLD"," World",2019,"Gross Exp.",2,666978.674
"H5","USA","13","United States","WLD"," World",2019,"Gross Imp.",1,1572078.601
"H5","USA","13","United States","WLD"," World",2020,"Gross Exp.",2,604043.62
"H5","USA","13","United States","WLD"," World",2020,"Gross Imp.",1,1543724.506
"H5","USA","13","United States","WLD"," World",2021,"Gross Exp.",2,634535.654
"H5","USA","13","United States","WLD"," World",2021,"Gross Imp.",1,1843245.406
"H5","USA","14","United States","CHN","China",2017,"Gross Exp.",2,5432.342
"H5","USA","14","United States","CHN","China",2017,"Gross Imp.",1,31009.809
"H5","USA","14","United States","CHN","China",2018,"Gross Exp.",2,5609.612
"H5","USA","14","United States","CHN","China",2018,"Gross Imp.",1,29153.708
"H5","USA","14","United States","CHN","China",2019,"Gross Exp.",2,1871.912
"H5","USA","14","United States","CHN","China",2019,"Gross Imp.",1,25931.247
"H5","USA","14","United States","CHN","China",2020,"Gross Exp.",2,5332.434
"H5","USA","14","United States","CHN","China",2020,"Gross Imp.",1,25975.174
"H5","USA","14","United States","CHN","China",2021,"Gross Exp.",2,9485.826
"H5","USA","14","United States","CHN","China",2021,"Gross Imp.",1,28934.527
"H5","USA","14","United States","WLD"," World",2017,"Gross Exp.",2,39410.747
"H5","USA","14","United States","WLD"," World",2017,"Gross Imp.",1,124094.177
"H5","USA","14","United States","WLD"," World",2018,"Gross Exp.",2,38468.854
"H5","USA","14","United States","WLD"," World",2018,"Gross Imp.",1,115648.023
"H5","USA","14","United States","WLD"," World",2019,"Gross Exp.",2,27022.828
"H5","USA","14","United States","WLD"," World",2019,"Gross Imp.",1,131930.054
"H5","USA","14","United States","WLD"," World",2020,"Gross Exp.",2,28868.37
"H5","USA","14","United States","WLD"," World",2020,"Gross Imp.",1,177252.925
"H5","USA","14","United States","WLD"," World",2021,"Gross Exp.",2,32413.716
"H5","USA","14","United States","WLD"," World",2021,"Gross Imp.",1,223410.236
"H5","USA","15","United States","CHN","China",2017,"Gross Exp.",2,64957.92
"H5","USA","15","United States","CHN","China",2017,"Gross Imp.",1,55401.212
"H5","USA","15","United States","CHN","China",2018,"Gross Exp.",2,54750.184
"H5","USA","15","United States","CHN","China",2018,"Gross Imp.",1,62766.719
"H5","USA","15","United States","CHN","China",2019,"Gross Exp.",2,39578.89
"H5","USA","15","United States","CHN","China",2019,"Gross Imp.",1,57222.006
"H5","USA","15","United States","CHN","China",2020,"Gross Exp.",2,71400.063
"H5","USA","15","United States","CHN","China",2020,"Gross Imp.",1,53226.73
"H5","USA","15","United States","CHN","China",2021,"Gross Exp.",2,47525.224
"H5","USA","15","United States","CHN","China",2021,"Gross Imp.",1,63117.608
"H5","USA","15","United States","WLD"," World",2017,"Gross Exp.",2,3319106.407
"H5","USA","15","United States","WLD"," World",2017,"Gross Imp.",1,7182323.428
"H5","USA","15","United States","WLD"," World",2018,"Gross Exp.",2,3162375.668
"H5","USA","15","United States","WLD"," World",2018,"Gross Imp.",1,7081796.536
"H5","USA","15","United States","WLD"," World",2019,"Gross Exp.",2,3087494.347
"H5","USA","15","United States","WLD"," World",2019,"Gross Imp.",1,6459229.971
"H5","USA","15","United States","WLD"," World",2020,"Gross Exp.",2,3595145.774
"H5","USA","15","United States","WLD"," World",2020,"Gross Imp.",1,6867804.394
"H5","USA","15","United States","WLD"," World",2021,"Gross Exp.",2,4320695.016
"H5","USA","15","United States","WLD"," World",2021,"Gross Imp.",1,10198766.234
"H5","USA","16","United States","CHN","China",2017,"Gross Exp.",2,40476.352
"H5","USA","16","United States","CHN","China",2017,"Gross Imp.",1,759530.874
"H5","USA","16","United States","CHN","China",2018,"Gross Exp.",2,54680.227
"H5","USA","16","United States","CHN","China",2018,"Gross Imp.",1,901692.854
"H5","USA","16","United States","CHN","China",2019,"Gross Exp.",2,12107.046
"H5","USA","16","United States","CHN","China",2019,"Gross Imp.",1,430870.372
"H5","USA","16","United States","CHN","China",2020,"Gross Exp.",2,23015.651
"H5","USA","16","United States","CHN","China",2020,"Gross Imp.",1,280401.208
"H5","USA","16","United States","CHN","China",2021,"Gross Exp.",2,31609.855
"H5","USA","16","United States","CHN","China",2021,"Gross Imp.",1,379519.454
"H5","USA","16","United States","WLD"," World",2017,"Gross Exp.",2,2162377.8
"H5","USA","16","United States","WLD"," World",2017,"Gross Imp.",1,5428447.783
"H5","USA","16","United States","WLD"," World",2018,"Gross Exp.",2,2183800.224
"H5","USA","16","United States","WLD"," World",2018,"Gross Imp.",1,5982315.119
"H5","USA","16","United States","WLD"," World",2019,"Gross Exp.",2,2067768.118
"H5","USA","16","United States","WLD"," World",2019,"Gross Imp.",1,5654695.308
"H5","USA","16","United States","WLD"," World",2020,"Gross Exp.",2,1968114.005
"H5","USA","16","United States","WLD"," World",2020,"Gross Imp.",1,6080139.33
"H5","USA","16","United States","WLD"," World",2021,"Gross Exp.",2,2332800.892
"H5","USA","16","United States","WLD"," World",2021,"Gross Imp.",1,7349319.253
"H5","USA","17","United States","CHN","China",2017,"Gross Exp.",2,79086.346
"H5","USA","17","United States","CHN","China",2017,"Gross Imp.",1,170414.211
"H5","USA","17","United States","CHN","China",2018,"Gross Exp.",2,95646.828
"H5","USA","17","United States","CHN","China",2018,"Gross Imp.",1,182907.475
"H5","USA","17","United States","CHN","China",2019,"Gross Exp.",2,76805.752
"H5","USA","17","United States","CHN","China",2019,"Gross Imp.",1,132568.522
"H5","USA","17","United States","CHN","China",2020,"Gross Exp.",2,83621.286
"H5","USA","17","United States","CHN","China",2020,"Gross Imp.",1,106184.813
"H5","USA","17","United States","CHN","China",2021,"Gross Exp.",2,119164.977
"H5","USA","17","United States","CHN","China",2021,"Gross Imp.",1,131060.226
"H5","USA","17","United States","WLD"," World",2017,"Gross Exp.",2,2022376.462
"H5","USA","17","United States","WLD"," World",2017,"Gross Imp.",1,4250260.265
"H5","USA","17","United States","WLD"," World",2018,"Gross Exp.",2,2008169.906
"H5","USA","17","United States","WLD"," World",2018,"Gross Imp.",1,4368819.191
"H5","USA","17","United States","WLD"," World",2019,"Gross Exp.",2,1923240.316
"H5","USA","17","United States","WLD"," World",2019,"Gross Imp.",1,4434290.824
"H5","USA","17","United States","WLD"," World",2020,"Gross Exp.",2,1826330.603
"H5","USA","17","United States","WLD"," World",2020,"Gross Imp.",1,4911293.814
"H5","USA","17","United States","WLD"," World",2021,"Gross Exp.",2,2057904.962
"H5","USA","17","United States","WLD"," World",2021,"Gross Imp.",1,5234274.59
"H5","USA","18","United States","CHN","China",2017,"Gross Exp.",2,27596.683
"H5","USA","18","United States","CHN","China",2017,"Gross Imp.",1,35338.282
"H5","USA","18","United States","CHN","China",2018,"Gross Exp.",2,34378.226
"H5","USA","18","United States","CHN","China",2018,"Gross Imp.",1,36477.502
"H5","USA","18","United States","CHN","China",2019,"Gross Exp.",2,34914.804
"H5","USA","18","United States","CHN","China",2019,"Gross Imp.",1,35395.063
"H5","USA","18","United States","CHN","China",2020,"Gross Exp.",2,24303.681
"H5","USA","18","United States","CHN","China",2020,"Gross Imp.",1,7348.189
"H5","USA","18","United States","CHN","China",2021,"Gross Exp.",2,33130.799
"H5","USA","18","United States","CHN","China",2021,"Gross Imp.",1,19370.975
"H5","USA","18","United States","WLD"," World",2017,"Gross Exp.",2,1991054.636
"H5","USA","18","United States","WLD"," World",2017,"Gross Imp.",1,5145880.844
"H5","USA","18","United States","WLD"," World",2018,"Gross Exp.",2,1936158.878
"H5","USA","18","United States","WLD"," World",2018,"Gross Imp.",1,4856588.191
"H5","USA","18","United States","WLD"," World",2019,"Gross Exp.",2,1921530.772
"H5","USA","18","United States","WLD"," World",2019,"Gross Imp.",1,5127504.349
"H5","USA","18","United States","WLD"," World",2020,"Gross Exp.",2,1678352.195
"H5","USA","18","United States","WLD"," World",2020,"Gross Imp.",1,5189357.598
"H5","USA","18","United States","WLD"," World",2021,"Gross Exp.",2,1971150.882
"H5","USA","18","United States","WLD"," World",2021,"Gross Imp.",1,5808627.285
"H5","USA","19","United States","CHN","China",2017,"Gross Exp.",2,89330.524
"H5","USA","19","United States","CHN","China",2017,"Gross Imp.",1,223543.621
"H5","USA","19","United States","CHN","China",2018,"Gross Exp.",2,90904.982
"H5","USA","19","United States","CHN","China",2018,"Gross Imp.",1,250050.013
"H5","USA","19","United States","CHN","China",2019,"Gross Exp.",2,99775.676
"H5","USA","19","United States","CHN","China",2019,"Gross Imp.",1,215848.097
"H5","USA","19","United States","CHN","China",2020,"Gross Exp.",2,78856.85
"H5","USA","19","United States","CHN","China",2020,"Gross Imp.",1,231582.343
"H5","USA","19","United States","CHN","China",2021,"Gross Exp.",2,41313.025
"H5","USA","19","United States","CHN","China",2021,"Gross Imp.",1,249189.894
"H5","USA","19","United States","WLD"," World",2017,"Gross Exp.",2,4066085.033
"H5","USA","19","United States","WLD"," World",2017,"Gross Imp.",1,7362989.215
"H5","USA","19","United States","WLD"," World",2018,"Gross Exp.",2,4160939.574
"H5","USA","19","United States","WLD"," World",2018,"Gross Imp.",1,8175083.447
"H5","USA","19","United States","WLD"," World",2019,"Gross Exp.",2,4224979.628
"H5","USA","19","United States","WLD"," World",2019,"Gross Imp.",1,8809104.655
"H5","USA","19","United States","WLD"," World",2020,"Gross Exp.",2,4218975.916
"H5","USA","19","United States","WLD"," World",2020,"Gross Imp.",1,9544458.301
"H5","USA","19","United States","WLD"," World",2021,"Gross Exp.",2,4264614.649
"H5","USA","19","United States","WLD"," World",2021,"Gross Imp.",1,11043383.532
"H5","USA","20","United States","CHN","China",2017,"Gross Exp.",2,231674.261
"H5","USA","20","United States","CHN","China",2017,"Gross Imp.",1,1244865.532
"H5","USA","20","United States","CHN","China",2018,"Gross Exp.",2,293211.648
"H5","USA","20","United States","CHN","China",2018,"Gross Imp.",1,1369857.702
"H5","USA","20","United States","CHN","China",2019,"Gross Exp.",2,186149.319
"H5","USA","20","United States","CHN","China",2019,"Gross Imp.",1,736183.312
"H5","USA","20","United States","CHN","China",2020,"Gross Exp.",2,162856.961
"H5","USA","20","United States","CHN","China",2020,"Gross Imp.",1,941387.87
"H5","USA","20","United States","CHN","China",2021,"Gross Exp.",2,227867.042
"H5","USA","20","United States","CHN","China",2021,"Gross Imp.",1,889581.027
"H5","USA","20","United States","WLD"," World",2017,"Gross Exp.",2,4990253.643
"H5","USA","20","United States","WLD"," World",2017,"Gross Imp.",1,8558104.82
"H5","USA","20","United States","WLD"," World",2018,"Gross Exp.",2,5076749.476
"H5","USA","20","United States","WLD"," World",2018,"Gross Imp.",1,9298642.296
"H5","USA","20","United States","WLD"," World",2019,"Gross Exp.",2,4965144.36
"H5","USA","20","United States","WLD"," World",2019,"Gross Imp.",1,8982270.862
"H5","USA","20","United States","WLD"," World",2020,"Gross Exp.",2,4498813.247
"H5","USA","20","United States","WLD"," World",2020,"Gross Imp.",1,9150987.266
"H5","USA","20","United States","WLD"," World",2021,"Gross Exp.",2,5008566.707
"H5","USA","20","United States","WLD"," World",2021,"Gross Imp.",1,10981555.041
"H5","USA","21","United States","CHN","China",2017,"Gross Exp.",2,198521.386
"H5","USA","21","United States","CHN","China",2017,"Gross Imp.",1,362942.38
"H5","USA","21","United States","CHN","China",2018,"Gross Exp.",2,266622.453
"H5","USA","21","United States","CHN","China",2018,"Gross Imp.",1,451632.711
"H5","USA","21","United States","CHN","China",2019,"Gross Exp.",2,303950.805
"H5","USA","21","United States","CHN","China",2019,"Gross Imp.",1,460048.131
"H5","USA","21","United States","CHN","China",2020,"Gross Exp.",2,318662.346
"H5","USA","21","United States","CHN","China",2020,"Gross Imp.",1,580002.535
"H5","USA","21","United States","CHN","China",2021,"Gross Exp.",2,393672.541
"H5","USA","21","United States","CHN","China",2021,"Gross Imp.",1,635324.111
"H5","USA","21","United States","WLD"," World",2017,"Gross Exp.",2,8508518.579
"H5","USA","21","United States","WLD"," World",2017,"Gross Imp.",1,4805668.582
"H5","USA","21","United States","WLD"," World",2018,"Gross Exp.",2,8921292.041
"H5","USA","21","United States","WLD"," World",2018,"Gross Imp.",1,7940758.325
"H5","USA","21","United States","WLD"," World",2019,"Gross Exp.",2,9374195.507
"H5","USA","21","United States","WLD"," World",2019,"Gross Imp.",1,8571086.695
"H5","USA","21","United States","WLD"," World",2020,"Gross Exp.",2,9290947.886
"H5","USA","21","United States","WLD"," World",2020,"Gross Imp.",1,9767480.033
